"user","url","likes_scaled","likes_bin2","likes_bin3"
"liuwenlw","https://www.instagram.com/p/Bpx2al2FpQD/",0.0439803686412909,"high","med"
"liuwenlw","https://www.instagram.com/p/BpuZDIWlRNr/",0.524984128028805,"high","high"
"liuwenlw","https://www.instagram.com/p/BppriTOBphm/",0.863820841421321,"high","high"
"liuwenlw","https://www.instagram.com/p/Bpnnz15B8x9/",-0.21110072585794,"low","med"
"liuwenlw","https://www.instagram.com/p/BpcbdCbhW8O/",0.873876559308772,"high","high"
"liuwenlw","https://www.instagram.com/p/BpZk6mPB-2B/",0.328093802245044,"high","high"
"liuwenlw","https://www.instagram.com/p/BpTnAUzhOtG/",-0.0400589538914513,"low","med"
"liuwenlw","https://www.instagram.com/p/BpR0sGghuFX/",-1.0551190532451,"low","low"
"liuwenlw","https://www.instagram.com/p/BpMy4LehDo_/",0.379412638360312,"high","high"
"liuwenlw","https://www.instagram.com/p/BpJYGX_Blj5/",-1.11696644664692,"low","low"
"liuwenlw","https://www.instagram.com/p/BpHktZFBC4E/",-0.214788873170892,"low","med"
"liuwenlw","https://www.instagram.com/p/BpGaEK5hPfU/",1.44431001037873,"high","high"
"liuwenlw","https://www.instagram.com/p/BpGIb8hhJjD/",-0.703547198703589,"low","low"
"liuwenlw","https://www.instagram.com/p/BpCZcXLh9AG/",1.37092533563896,"high","high"
"liuwenlw","https://www.instagram.com/p/Bo9SvX0Bvu0/",0.965039995454567,"high","high"
"liuwenlw","https://www.instagram.com/p/Bo2zzWOhvfN/",0.726066963151222,"high","high"
"liuwenlw","https://www.instagram.com/p/BowjSBXBwHY/",-0.928082868021189,"low","low"
"liuwenlw","https://www.instagram.com/p/BowhcxEhZRH/",-0.435541827295721,"low","low"
"liuwenlw","https://www.instagram.com/p/BorGviMheTa/",3.04134084214029,"high","high"
"liuwenlw","https://www.instagram.com/p/Bop48DqBZ4U/",-0.488594407874343,"low","low"
"liuwenlw","https://www.instagram.com/p/BojCUHwhTZi/",-1.20601786681008,"low","low"
"liuwenlw","https://www.instagram.com/p/Boic1A2BSlA/",0.965481312227057,"high","high"
"liuwenlw","https://www.instagram.com/p/BoejqmEhbw4/",0.443876409770461,"high","high"
"liuwenlw","https://www.instagram.com/p/BoYm4pYBe5y/",-1.19485885699141,"low","low"
"liuwenlw","https://www.instagram.com/p/BoXFucTh8jW/",-0.748466941617751,"low","low"
"liuwenlw","https://www.instagram.com/p/BoRd6ryhbm6/",-0.0364653744583182,"low","med"
"liuwenlw","https://www.instagram.com/p/BoPF35Eh6ug/",-0.648886964168039,"low","low"
"liuwenlw","https://www.instagram.com/p/BoO0XyABztD/",0.0412379001265316,"high","med"
"liuwenlw","https://www.instagram.com/p/BoJf0ZJBReX/",0.937237038787696,"high","high"
"liuwenlw","https://www.instagram.com/p/BoHWtuFB9oP/",0.381682267475975,"high","high"
"liuwenlw","https://www.instagram.com/p/BoBuowChHEh/",-0.885621889982328,"low","low"
"liuwenlw","https://www.instagram.com/p/BoATbFUBPmv/",0.244117524965515,"high","med"
"liuwenlw","https://www.instagram.com/p/Bn8u7tDBsmv/",-0.00207418883070318,"low","med"
"liuwenlw","https://www.instagram.com/p/Bnp4SVABGTv/",-0.286660461833553,"low","low"
"liuwenlw","https://www.instagram.com/p/BnoJyc8hugT/",-1.12825154697202,"low","low"
"liuwenlw","https://www.instagram.com/p/BncRygRBaMe/",0.342405074724363,"high","high"
"liuwenlw","https://www.instagram.com/p/BnQwMEEBgpa/",1.98410346838723,"high","high"
"liuwenlw","https://www.instagram.com/p/BnFiZygBql9/",-0.336087940352435,"low","low"
"liuwenlw","https://www.instagram.com/p/BnDBjDNhMEl/",1.00479002760528,"high","high"
"liuwenlw","https://www.instagram.com/p/BmneLLohLxY/",-0.225254385204227,"low","med"
"liuwenlw","https://www.instagram.com/p/BmlAjV0BPAX/",1.02477537287375,"high","high"
"liuwenlw","https://www.instagram.com/p/Bmc_MnoBw4p/",-1.02945963518747,"low","low"
"liuwenlw","https://www.instagram.com/p/BmTOWA_By-M/",0.145168000047931,"high","med"
"liuwenlw","https://www.instagram.com/p/BmHYZcbBVMY/",0.122692367277546,"high","med"
"liuwenlw","https://www.instagram.com/p/Bl-fqYQBf9A/",-1.23558609056691,"low","low"
"liuwenlw","https://www.instagram.com/p/Bl5cEEuhbOD/",0.116545455089293,"high","med"
"liuwenlw","https://www.instagram.com/p/Blt9x8Dhkth/",-0.0660651208417559,"low","med"
"liuwenlw","https://www.instagram.com/p/BlrhxoahQl4/",0.655929118951915,"high","high"
"liuwenlw","https://www.instagram.com/p/BlovdnPBym0/",-0.553247315044131,"low","low"
"liuwenlw","https://www.instagram.com/p/BlmJ7ylhJTX/",-0.686682593469149,"low","low"
"liuwenlw","https://www.instagram.com/p/Blad7qNhBJP/",-0.841301076973687,"low","low"
"liuwenlw","https://www.instagram.com/p/BlUTTZghkjb/",0.152102977901346,"high","med"
"liuwenlw","https://www.instagram.com/p/BlLOLQ8BEyT/",-0.352038389415288,"low","low"
"liuwenlw","https://www.instagram.com/p/BlJvdYMBgui/",0.601048226030121,"high","high"
"liuwenlw","https://www.instagram.com/p/Bk9tbxqhZVD/",0.665606565320089,"high","high"
"liuwenlw","https://www.instagram.com/p/Bk7Za6sBUtG/",0.165437048955866,"high","med"
"liuwenlw","https://www.instagram.com/p/Bk0Aun2h1BH/",0.62869356956396,"high","high"
"liuwenlw","https://www.instagram.com/p/BkyNJ7BhVf4/",0.0648483474547476,"high","med"
"liuwenlw","https://www.instagram.com/p/Bktb2Achboh/",0.893010793658875,"high","high"
"liuwenlw","https://www.instagram.com/p/BkkflX3A1vl/",-0.162965675029922,"low","med"
"liuwenlw","https://www.instagram.com/p/BkdK4HlAx7H/",-0.165708143544681,"low","med"
"liuwenlw","https://www.instagram.com/p/BkateF7AGKp/",-0.333723743356953,"low","low"
"liuwenlw","https://www.instagram.com/p/BkVDOVlA7mK/",0.48176660695139,"high","high"
"liuwenlw","https://www.instagram.com/p/BkSg-LOAOvf/",0.777417321893096,"high","high"
"liuwenlw","https://www.instagram.com/p/BkCy_uVgiXQ/",-0.0288684214461686,"low","med"
"liuwenlw","https://www.instagram.com/p/Bj13IIfASRV/",-0.130339756492267,"low","med"
"liuwenlw","https://www.instagram.com/p/BjsDvkonlGB/",-1.10029097717212,"low","low"
"liuwenlw","https://www.instagram.com/p/BjrlXEOAJoM/",-0.345071888935267,"low","low"
"liuwenlw","https://www.instagram.com/p/BjmvmhkAw-Q/",-0.293311736047509,"low","low"
"lovegrace_e","https://www.instagram.com/p/BtWGb_1gU00/",0.278403194799491,"high","high"
"lovegrace_e","https://www.instagram.com/p/BtMxkgAALLB/",-0.0780110386522527,"low","med"
"lovegrace_e","https://www.instagram.com/p/Bs-eYSkgolj/",1.32199315096361,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bs8pIjAg4y6/",2.58068023209303,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bs8Hc6NgQOQ/",-0.653722182622713,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bsn2KVpA9__/",1.6050246449483,"high","high"
"lovegrace_e","https://www.instagram.com/p/BslVDafAkND/",2.22432275250012,"high","high"
"lovegrace_e","https://www.instagram.com/p/BslIMilg93X/",0.994126108503304,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bsa7e9Cgkn9/",0.359674720643902,"high","high"
"lovegrace_e","https://www.instagram.com/p/BsVrpWuAWmA/",1.56926971388547,"high","high"
"lovegrace_e","https://www.instagram.com/p/BsOF-x4g6oc/",2.45241651113747,"high","high"
"lovegrace_e","https://www.instagram.com/p/BsENKqkgz51/",0.656951433194895,"high","high"
"lovegrace_e","https://www.instagram.com/p/BsEM3BZAYuZ/",0.0453150965851103,"high","med"
"lovegrace_e","https://www.instagram.com/p/BryGDIZAbWb/",-0.538511849198025,"low","low"
"lovegrace_e","https://www.instagram.com/p/Brm8QJRgvjr/",0.107574079721506,"high","med"
"lovegrace_e","https://www.instagram.com/p/Brift6MgGmy/",-0.158488010473045,"low","med"
"lovegrace_e","https://www.instagram.com/p/BrKqLVcAaEL/",0.316371526356691,"high","high"
"lovegrace_e","https://www.instagram.com/p/BrAVhLygHAC/",-0.357013008660019,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bq-npBTgDqH/",-0.521882968560866,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bq99-LpgZXS/",-0.631304408384904,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bq6bYbPgZq6/",1.48709012629978,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bq6Xx3UAhYt/",0.190434713613153,"high","med"
"lovegrace_e","https://www.instagram.com/p/Bq4wvkhgki6/",0.890607069997575,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bqz4cB0gIum/",1.11313895046959,"high","high"
"lovegrace_e","https://www.instagram.com/p/BqxXXThg9AH/",1.05837147669875,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bqiuc-TgaXn/",0.0705138099055839,"high","med"
"lovegrace_e","https://www.instagram.com/p/BqbEQkwgkXE/",-0.67721828017829,"low","low"
"lovegrace_e","https://www.instagram.com/p/BqLMbOHA9Zj/",1.20286680127966,"high","high"
"lovegrace_e","https://www.instagram.com/p/BqIX8afgSju/",-0.366434149225782,"low","low"
"lovegrace_e","https://www.instagram.com/p/BqHt0FGAsPG/",-0.392938201299343,"low","low"
"lovegrace_e","https://www.instagram.com/p/BqFglSzgbmm/",0.194748006884225,"high","med"
"lovegrace_e","https://www.instagram.com/p/BqAu_lGATMC/",0.223465459452152,"high","med"
"lovegrace_e","https://www.instagram.com/p/Bp-TefegoZ4/",-0.522280245572675,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bp9z3FVgZkQ/",3.65934407301403,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bp8iYnEgk02/",3.30497297848016,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bp8Wtuug2Td/",1.24106214827218,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bp8Gd3cA9fg/",1.19747518469082,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bp77WspAb0M/",4.07614441226078,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bp7jA5cgHfc/",0.727382972002795,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bp7CJt8A3aC/",0.916884106635816,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bp5mCQjgWPv/",1.05309336782757,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bp2umS4AU2m/",0.117335743440248,"high","med"
"lovegrace_e","https://www.instagram.com/p/BprjuChBEqb/",-0.0450370466720834,"low","med"
"lovegrace_e","https://www.instagram.com/p/BphWoLjgTQa/",2.60650323786064,"high","high"
"lovegrace_e","https://www.instagram.com/p/BpdQoIbgnWl/",-0.257977525001851,"low","low"
"lovegrace_e","https://www.instagram.com/p/BpXR-tuAkwz/",-0.776197009977628,"low","low"
"lovegrace_e","https://www.instagram.com/p/BpMmAPYA6Xo/",1.23918927093079,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bo91mHfAaVM/",1.08845102187859,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bo7KMpqgWrQ/",-1.22290663282774,"low","low"
"lovegrace_e","https://www.instagram.com/p/BouqpCRg1ak/",-0.0471936933076194,"low","med"
"lovegrace_e","https://www.instagram.com/p/BopYYTAA6oD/",-0.512972612724572,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bogt7sEgmjp/",-1.14407552291301,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bobibg1gC7o/",-0.536525464138979,"low","low"
"lovegrace_e","https://www.instagram.com/p/BobY8UbAtTy/",-0.403891696053513,"low","low"
"lovegrace_e","https://www.instagram.com/p/BoWzsImAXl3/",-0.977843470400247,"low","low"
"lovegrace_e","https://www.instagram.com/p/BoWsGY6ARUW/",-1.25048900821906,"low","low"
"lovegrace_e","https://www.instagram.com/p/BoTWAJaAplz/",-0.871373231235362,"low","low"
"lovegrace_e","https://www.instagram.com/p/BoRKu72gfQd/",-0.138794421459071,"low","med"
"lovegrace_e","https://www.instagram.com/p/BoQurIFgyrL/",-1.05417741052646,"low","low"
"lovegrace_e","https://www.instagram.com/p/BoQtwKDgdJD/",-0.751111804374814,"low","low"
"lovegrace_e","https://www.instagram.com/p/BoOmpm-ggIm/",-0.976651639364819,"low","low"
"lovegrace_e","https://www.instagram.com/p/BoM8N97g9nK/",-0.57926111983789,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bn_cQgaAc9B/",-0.954687895997649,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bn-5Y3cAHva/",-0.0981586585368656,"low","med"
"lovegrace_e","https://www.instagram.com/p/Bn-5O_xADby/",-0.597025077651647,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bn9kGkkgyDn/",-0.583290643814813,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bn9aeCdApds/",-0.873473124012069,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bn8m0yQAHMZ/",-0.614278250735936,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bn6iE8ugxET/",-0.41092917454842,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bn2K2NQAp1g/",-0.4382277806456,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bnw8E11BRPY/",0.291967367059836,"high","high"
"lovegrace_e","https://www.instagram.com/p/BnwY3G1h0Gg/",-0.604970617887833,"low","low"
"lovegrace_e","https://www.instagram.com/p/BnrWrWNBCl9/",-0.839477562572961,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bnq1V5DgFTI/",-0.545946604704741,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bnoe_nihjSF/",-0.509283611900629,"low","low"
"lovegrace_e","https://www.instagram.com/p/BnlnP21AmO7/",-1.11518780876859,"low","low"
"lovegrace_e","https://www.instagram.com/p/BnlX8Sng61Z/",-1.16393937350347,"low","low"
"lovegrace_e","https://www.instagram.com/p/BnlXlCUAQv1/",-0.489363007451336,"low","low"
"lovegrace_e","https://www.instagram.com/p/BnkD5hjAiKE/",-0.400429710664889,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bnj2umAAZkH/",-0.648841350763342,"low","low"
"lovegrace_e","https://www.instagram.com/p/BnjbnEUA-rp/",-0.175627675839673,"low","med"
"lovegrace_e","https://www.instagram.com/p/BnjbGUOgCCq/",-0.257807263425362,"low","low"
"lovegrace_e","https://www.instagram.com/p/BnjSPL_gZAZ/",-0.932099860183351,"low","low"
"lovegrace_e","https://www.instagram.com/p/BnhSvXIAxHb/",-0.681304558014042,"low","low"
"lovegrace_e","https://www.instagram.com/p/BnfM5PrgQYQ/",-1.05060191742017,"low","low"
"lovegrace_e","https://www.instagram.com/p/BnfAUMkAOCM/",-0.207580098360904,"low","med"
"lovegrace_e","https://www.instagram.com/p/Bnc_fiIANEA/",0.262341852750631,"high","high"
"lovegrace_e","https://www.instagram.com/p/Bnb38iXgj1O/",-0.906617377568728,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bna5IkQgMyh/",-0.601338370922719,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bm6vkodAyNu/",-0.0536636332142275,"low","med"
"lovegrace_e","https://www.instagram.com/p/Bm3YX6ugauw/",0.0808997660714548,"high","med"
"lovegrace_e","https://www.instagram.com/p/Bmd77RfgoKj/",0.280105810564388,"high","high"
"lovegrace_e","https://www.instagram.com/p/BmV6eqsAaIE/",-0.0861835943237577,"low","med"
"lovegrace_e","https://www.instagram.com/p/Bl5seCkAbYm/",-0.468818110554913,"low","low"
"lovegrace_e","https://www.instagram.com/p/Blv93p2gGVq/",-0.424209577514616,"low","low"
"lovegrace_e","https://www.instagram.com/p/BlsxCImAfuf/",0.173124786670035,"high","med"
"lovegrace_e","https://www.instagram.com/p/Blmo2JSA_9K/",-0.931702583171542,"low","low"
"lovegrace_e","https://www.instagram.com/p/BldvXPWgqcL/",-0.751906358398432,"low","low"
"lovegrace_e","https://www.instagram.com/p/Blc5zJhgn56/",0.189413144154215,"high","med"
"lovegrace_e","https://www.instagram.com/p/BlWZTVAAEdv/",-1.11019346919156,"low","low"
"lovegrace_e","https://www.instagram.com/p/BlLG-47APpU/",-0.0374887834477073,"low","med"
"lovegrace_e","https://www.instagram.com/p/BlAuOUjgOR9/",-0.501848856393913,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bk0jrzWAFyR/",-0.923473273641207,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bk0MZhkgl5p/",-0.86183858295194,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bk0LlZ8gHci/",-0.402643111159255,"low","low"
"lovegrace_e","https://www.instagram.com/p/BkxZRJgAr0E/",-0.507921519288711,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bkoa2nSgctw/",-0.228579026127966,"low","med"
"lovegrace_e","https://www.instagram.com/p/BkhrlFOgMwE/",-0.0157520555158573,"low","med"
"lovegrace_e","https://www.instagram.com/p/Bkc4KtpgpMk/",-0.494243839310707,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bkct4WrA1Kw/",-0.445038243705187,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bka17eJgzD6/",0.112625173157366,"high","med"
"lovegrace_e","https://www.instagram.com/p/BkYw_mdglJY/",0.079707935036027,"high","med"
"lovegrace_e","https://www.instagram.com/p/BkYcrPdA0wf/",-0.612632388829869,"low","low"
"lovegrace_e","https://www.instagram.com/p/BkScs6qAYPS/",-0.265809557520377,"low","low"
"lovegrace_e","https://www.instagram.com/p/BkRDZrBg-5-/",0.661605249618946,"high","high"
"lovegrace_e","https://www.instagram.com/p/BkRC3eFAEGx/",1.82534312492595,"high","high"
"lovegrace_e","https://www.instagram.com/p/BkKpcMZAZv-/",-0.511951043265634,"low","low"
"lovegrace_e","https://www.instagram.com/p/BkIfLR_gmSm/",-0.571088564166385,"low","low"
"lovegrace_e","https://www.instagram.com/p/BkHcxfSgKl5/",-0.63890942546811,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bj4k4kfgySv/",-0.91070365540448,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bj3j90Qg2hY/",-0.249180676883218,"low","med"
"lovegrace_e","https://www.instagram.com/p/Bjzx_TfAseR/",-0.687093451614692,"low","low"
"lovegrace_e","https://www.instagram.com/p/BjnrEPrgBho/",0.0425341575024454,"high","med"
"lovegrace_e","https://www.instagram.com/p/BjaPIQNAdY-/",0.0235783686532603,"high","med"
"lovegrace_e","https://www.instagram.com/p/BjJBLsMAMmX/",-0.184367770099477,"low","med"
"lovegrace_e","https://www.instagram.com/p/Bi95Lxwg6A3/",-0.136637774823535,"low","med"
"lovegrace_e","https://www.instagram.com/p/Bi7ku7dAG4P/",-1.09129443420121,"low","low"
"lovegrace_e","https://www.instagram.com/p/Bi4-rRNghAR/",0.209447256321168,"high","med"
"lovegrace_e","https://www.instagram.com/p/Bi2e8F9hMAT/",-0.153947701766653,"low","med"
"luckybsmith","https://www.instagram.com/p/BtPQ-RHnLvi/",-1.18707095113568,"low","low"
"luckybsmith","https://www.instagram.com/p/Bs9JiqbHAn3/",-0.787343805484767,"low","low"
"luckybsmith","https://www.instagram.com/p/Bs8bNfBHbLL/",2.47110930176282,"high","high"
"luckybsmith","https://www.instagram.com/p/BswGliyHfIL/",-0.70151832609236,"low","low"
"luckybsmith","https://www.instagram.com/p/BsGpY4WHPCq/",0.306112998928276,"high","high"
"luckybsmith","https://www.instagram.com/p/Br3oCAUH2HL/",1.23300990502365,"high","high"
"luckybsmith","https://www.instagram.com/p/BrEpZwjHh2l/",-1.2807614130116,"low","low"
"luckybsmith","https://www.instagram.com/p/Bq0L2XSnpXU/",-1.153858633341,"low","low"
"luckybsmith","https://www.instagram.com/p/Bqb-zlRH7Ei/",-0.20565069762293,"low","med"
"luckybsmith","https://www.instagram.com/p/BqZYyiInnEC/",-0.649170929478237,"low","low"
"luckybsmith","https://www.instagram.com/p/BqW8I8Gn-jS/",-0.551701621741707,"low","low"
"luckybsmith","https://www.instagram.com/p/BqOHXgJHEr3/",-0.743409531632838,"low","low"
"luckybsmith","https://www.instagram.com/p/BqOFtoJHx1f/",-1.30283651696216,"low","low"
"luckybsmith","https://www.instagram.com/p/BqOFjrInM5c/",-0.824002762910555,"low","low"
"luckybsmith","https://www.instagram.com/p/Bpz81c1HAv2/",-0.681403238895881,"low","low"
"luckybsmith","https://www.instagram.com/p/BplyNELnVLI/",-0.596989635978866,"low","low"
"luckybsmith","https://www.instagram.com/p/BpVLCP1n7AX/",-0.589282451454369,"low","low"
"luckybsmith","https://www.instagram.com/p/BpDczbGHuAl/",0.69829075801371,"high","high"
"luckybsmith","https://www.instagram.com/p/Boyy7GUHvab/",0.154294752044861,"high","med"
"luckybsmith","https://www.instagram.com/p/Boa0YiJHqYl/",0.220046670019477,"high","med"
"luckybsmith","https://www.instagram.com/p/BoY0yEKH3kb/",0.335538165706609,"high","high"
"luckybsmith","https://www.instagram.com/p/BoS9B-vnhii/",0.418465145746593,"high","high"
"luckybsmith","https://www.instagram.com/p/BoQJuQpnjSI/",-0.776779647386534,"low","low"
"luckybsmith","https://www.instagram.com/p/Bnl27mcny-Q/",-0.888226532229452,"low","low"
"luckybsmith","https://www.instagram.com/p/Bnjzltqgh9w/",-0.528364134119038,"low","low"
"luckybsmith","https://www.instagram.com/p/BniF0AvgMw8/",-0.924187856573281,"low","low"
"luckybsmith","https://www.instagram.com/p/BncQ9_HgIX0/",2.28065547038807,"high","high"
"luckybsmith","https://www.instagram.com/p/BnYGawjg4ur/",-0.566792089716935,"low","low"
"luckybsmith","https://www.instagram.com/p/BnQx88mAuQL/",-0.181914562524855,"low","med"
"luckybsmith","https://www.instagram.com/p/BnNtzJmguzT/",0.34510570511633,"high","high"
"luckybsmith","https://www.instagram.com/p/BnHusk_gXCQ/",-0.990977919015098,"low","low"
"luckybsmith","https://www.instagram.com/p/BnHuCD_gRbB/",-0.517202004807697,"low","low"
"luckybsmith","https://www.instagram.com/p/BnHt90EAvjy/",-1.04986977835045,"low","low"
"luckybsmith","https://www.instagram.com/p/BnE2OqMAU6a/",-0.51684488311098,"low","low"
"luckybsmith","https://www.instagram.com/p/Bm1wG8rgpVD/",-0.0682086753213085,"low","med"
"luckybsmith","https://www.instagram.com/p/BmzahRSgQt4/",-0.183143725574021,"low","med"
"luckybsmith","https://www.instagram.com/p/BmhMgmOgfJF/",-0.713120628657793,"low","low"
"luckybsmith","https://www.instagram.com/p/Bmb7FyBgt5N/",0.119305130922332,"high","med"
"luckybsmith","https://www.instagram.com/p/BmKkLXmgGBT/",2.4673719816809,"high","high"
"luckybsmith","https://www.instagram.com/p/BmFIbDHgCww/",-0.956561353638464,"low","low"
"luckybsmith","https://www.instagram.com/p/BmAVqtjAigN/",2.22618195390512,"high","high"
"luckybsmith","https://www.instagram.com/p/BltzmkPArrZ/",1.17078767823752,"high","high"
"luckybsmith","https://www.instagram.com/p/BlbxKmKgz6F/",-0.643880545273382,"low","low"
"luckybsmith","https://www.instagram.com/p/BlESn5cAyjp/",1.26437017308885,"high","high"
"luckybsmith","https://www.instagram.com/p/Bk_INJ_Am-t/",1.58730784878987,"high","high"
"luckybsmith","https://www.instagram.com/p/BkyRGwKA9bE/",-0.329397518113241,"low","low"
"luckybsmith","https://www.instagram.com/p/BkuxuX3Ani3/",-0.186847825032993,"low","med"
"luckybsmith","https://www.instagram.com/p/BksZwdcAFB9/",-0.52950194045509,"low","low"
"luckybsmith","https://www.instagram.com/p/BkoXBVhAioR/",0.42797454906615,"high","high"
"luckybsmith","https://www.instagram.com/p/BkKAk03g0-H/",-1.28267159883125,"low","low"
"luckybsmith","https://www.instagram.com/p/BjtTrelAo0z/",1.10354083223013,"high","high"
"luckybsmith","https://www.instagram.com/p/BjjwKBHAy5R/",-0.3380681007033,"low","low"
"luckybsmith","https://www.instagram.com/p/BjisamTAyB1/",-0.511081105029082,"low","low"
"luckybsmith","https://www.instagram.com/p/BjgarHUgzT5/",0.0677716395704942,"high","med"
"luckybsmith","https://www.instagram.com/p/BjfbVBTgKhd/",-0.474222823865592,"low","low"
"luckybsmith","https://www.instagram.com/p/BjXxFGaATw4/",-0.450320585652766,"low","low"
"luckybsmith","https://www.instagram.com/p/BjQY_DyAfhC/",2.11197775735732,"high","high"
"luckybsmith","https://www.instagram.com/p/Bi66EMfHSNS/",-0.678197448781165,"low","low"
"luckybsmith","https://www.instagram.com/p/Bi5jNzhHVO3/",-0.896498467344106,"low","low"
"luckybsmith","https://www.instagram.com/p/BizEBLfgyhL/",-1.48037583116493,"low","low"
"luckybsmith","https://www.instagram.com/p/Biuhiw0g6gM/",-0.662085446650212,"low","low"
"luckybsmith","https://www.instagram.com/p/BiuKF85gIvG/",-0.664734791330508,"low","low"
"luckybsmith","https://www.instagram.com/p/BisToaDA0pK/",-0.038276894042981,"low","med"
"luckybsmith","https://www.instagram.com/p/Biplbrcg20f/",0.0740752527753362,"high","med"
"luckybsmith","https://www.instagram.com/p/BioY62XHtJv/",-0.30596036862172,"low","low"
"luckybsmith","https://www.instagram.com/p/BihcIltAnET/",-0.217983853893273,"low","med"
"luckybsmith","https://www.instagram.com/p/BiYMr19g3ur/",0.781043329783204,"high","high"
"luckybsmith","https://www.instagram.com/p/BiP1fpHgFop/",-0.106578494829043,"low","med"
"luckybsmith","https://www.instagram.com/p/BiIx7LIA2lh/",0.945925586641871,"high","high"
"luckybsmith","https://www.instagram.com/p/Bhc_id5gKb6/",-0.252857202835475,"low","low"
"luckybsmith","https://www.instagram.com/p/BhScppfHbjm/",-0.140363868369619,"low","med"
"luckybsmith","https://www.instagram.com/p/BhM2U8fgCCE/",-0.240316417671692,"low","med"
"luckybsmith","https://www.instagram.com/p/BhMqom8A-Vh/",-0.247226307245379,"low","med"
"luckybsmith","https://www.instagram.com/p/Bg1lhR_Haik/",0.812121222553321,"high","high"
"luckybsmith","https://www.instagram.com/p/BgpUMnYnh-a/",-0.0212596299366288,"low","med"
"luckybsmith","https://www.instagram.com/p/BglSTmXHYxE/",-0.52003406291422,"low","low"
"luckybsmith","https://www.instagram.com/p/BghzisNnHxE/",0.0377152809561026,"high","med"
"luckybsmith","https://www.instagram.com/p/BgW6Q6YnZPR/",-0.00732357860892804,"low","med"
"luckybsmith","https://www.instagram.com/p/BgQuPJFHa8O/",-0.502626456488201,"low","low"
"luckybsmith","https://www.instagram.com/p/BgP-JMinkN9/",2.86984813388096,"high","high"
"luckybsmith","https://www.instagram.com/p/BgNDRsoHWty/",0.173529492733153,"high","med"
"luckybsmith","https://www.instagram.com/p/BgC2Zayn4nd/",-0.23123888245049,"low","med"
"luckybsmith","https://www.instagram.com/p/BfjwBgOH257/",0.203536020413119,"high","med"
"luckybsmith","https://www.instagram.com/p/BfNd1Z4nUy1/",1.31038073587518,"high","high"
"luckybsmith","https://www.instagram.com/p/BfL3FxkHOAq/",0.140973282241743,"high","med"
"luckybsmith","https://www.instagram.com/p/BexCPKxHY_1/",-0.0296976681660353,"low","med"
"luckybsmith","https://www.instagram.com/p/Bep9lSFnXoy/",0.41188746240241,"high","high"
"luckybsmith","https://www.instagram.com/p/BeG9gjqnER8/",-1.4268989333705,"low","low"
"luckybsmith","https://www.instagram.com/p/Bd6Hy4_nnmR/",3.10858814071415,"high","high"
"luckybsmith","https://www.instagram.com/p/Bd3ue4unp8_/",1.65487859587103,"high","high"
"madi_edwards","https://www.instagram.com/p/BtX6qRqA6jh/",1.9822829912862,"high","high"
"madi_edwards","https://www.instagram.com/p/BtVSonug7dM/",-0.366461050418232,"low","low"
"madi_edwards","https://www.instagram.com/p/BtUpXSegjvv/",-1.58664440821787,"low","low"
